municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada
Bayeux,Cabo Rubem,PSB,REQ,13,2026,requer o reparo do calçamento da rua manoel nunes dos santos no bairro do jardim aeroporto,https://sapl.bayeux.pb.leg.br/materia/386,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'o', 'reparo', 'do', 'calçamento', 'da', 'rua', 'manoel', 'nunes', 'dos', 'santos', 'no', 'bairro', 'do', 'jardim', 'aeroporto']","['requer', 'reparo', 'calçamento', 'rua', 'manoel', 'nunes', 'santos', 'bairro', 'jardim', 'aeroporto']","['requer', 'reparo', 'calçamento', 'rua', 'Manoel', 'nunes', 'santos', 'bairro', 'jardim', 'aeroporto']"
Bayeux,Cabo Rubem,PSB,PLO,12,2026,institui o programa municipal março pela vida voltado à prevenção conscientização e diagnóstico precoce da endometriose do câncer do colo do útero e do câncer colorretal no âmbito do município e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/429,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'programa', 'municipal', 'março', 'pela', 'vida', 'voltado', 'à', 'prevenção', 'conscientização', 'e', 'diagnóstico', 'precoce', 'da', 'endometriose', 'do', 'câncer', 'do', 'colo', 'do', 'útero', 'e', 'do', 'câncer', 'colorretal', 'no', 'âmbito', 'do', 'município', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'municipal', 'março', 'vida', 'voltado', 'prevenção', 'conscientização', 'diagnóstico', 'precoce', 'endometriose', 'câncer', 'colo', 'útero', 'câncer', 'colorretal', 'âmbito', 'município', 'dá', 'outras', 'providências']","['instituir', 'programa', 'municipal', 'março', 'vidar', 'voltar', 'prevenção', 'conscientização', 'diagnóstico', 'precoce', 'endometriose', 'câncer', 'colo', 'útero', 'câncer', 'colorretal', 'município']"
Bayeux,Cabo Rubem,PSB,REQ,12,2026,requer o reparo calçadão capinagem e instalação de placa de identificação na av francisco marques da fonseca no bairro da imaculada,https://sapl.bayeux.pb.leg.br/materia/385,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'o', 'reparo', 'calçadão', 'capinagem', 'e', 'instalação', 'de', 'placa', 'de', 'identificação', 'na', 'av', 'francisco', 'marques', 'da', 'fonseca', 'no', 'bairro', 'da', 'imaculada']","['requer', 'reparo', 'calçadão', 'capinagem', 'instalação', 'placa', 'identificação', 'av', 'francisco', 'marques', 'fonseca', 'bairro', 'imaculada']","['requer', 'reparo', 'calçadão', 'capinagem', 'instalação', 'placo', 'identificação', 'Francisco', 'Marques', 'fonseca', 'bairro', 'imacular']"
Bayeux,Cabo Rubem,PSB,PLO,11,2026,dispõe sobre a obrigatoriedade de publicação do cardápio da merenda escolar nas escolas públicas municipais e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/419,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'publicação', 'do', 'cardápio', 'da', 'merenda', 'escolar', 'nas', 'escolas', 'públicas', 'municipais', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'obrigatoriedade', 'publicação', 'cardápio', 'merenda', 'escolar', 'escolas', 'públicas', 'municipais', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'obrigatoriedade', 'publicação', 'cardápio', 'merenda', 'escolar', 'escola', 'público', 'municipal']"
Bayeux,Cabo Rubem,PSB,PLO,10,2026,dispõe sobre a obrigatoriedade de capacitação dos profissionais da rede pública municipal de ensino para identificação e encaminhamento de casos de violência física psicológica e sexual contra crianças e adolescentes e dá outras providencias,https://sapl.bayeux.pb.leg.br/materia/418,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'capacitação', 'dos', 'profissionais', 'da', 'rede', 'pública', 'municipal', 'de', 'ensino', 'para', 'identificação', 'e', 'encaminhamento', 'de', 'casos', 'de', 'violência', 'física', 'psicológica', 'e', 'sexual', 'contra', 'crianças', 'e', 'adolescentes', 'e', 'dá', 'outras', 'providencias']","['dispõe', 'sobre', 'obrigatoriedade', 'capacitação', 'profissionais', 'rede', 'pública', 'municipal', 'ensino', 'identificação', 'encaminhamento', 'casos', 'violência', 'física', 'psicológica', 'sexual', 'contra', 'crianças', 'adolescentes', 'dá', 'outras', 'providencias']","['dispor', 'sobre', 'obrigatoriedade', 'capacitação', 'profissional', 'rede', 'público', 'municipal', 'ensino', 'identificação', 'encaminhamento', 'caso', 'violência', 'físico', 'psicológico', 'sexual', 'contra', 'criança', 'adolescente', 'providenciar']"
Bayeux,Cabo Rubem,PSB,PLO,9,2026,institui o programa municipal de inclusão e apoio às crianças neurodivergentes na cidade de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/417,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'programa', 'municipal', 'de', 'inclusão', 'e', 'apoio', 'às', 'crianças', 'neurodivergentes', 'na', 'cidade', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'municipal', 'inclusão', 'apoio', 'crianças', 'neurodivergentes', 'cidade', 'bayeux', 'dá', 'outras', 'providências']","['instituir', 'programa', 'municipal', 'inclusãor', 'apoio', 'criança', 'neurodivergente', 'cidade', 'bayeux']"
Bayeux,Cabo Rubem,PSB,PLO,8,2026,denomina de escola do legislativo presidente adriano martins a escola do legislativo da câmara municipal de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/394,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['denomina', 'de', 'escola', 'do', 'legislativo', 'presidente', 'adriano', 'martins', 'a', 'escola', 'do', 'legislativo', 'da', 'câmara', 'municipal', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['denomina', 'escola', 'legislativo', 'presidente', 'adriano', 'martins', 'escola', 'legislativo', 'câmara', 'municipal', 'bayeux', 'dá', 'outras', 'providências']","['denominar', 'escola', 'legislativo', 'presidente', 'adriano', 'Martins', 'escola', 'legislativo', 'Câmara', 'Municipal', 'bayeux']"
Bayeux,Cabo Rubem,PSB,PLO,7,2026,institui o programa municipal permanente de combate às arboviroses no âmbito do município de bayeux,https://sapl.bayeux.pb.leg.br/materia/393,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'programa', 'municipal', 'permanente', 'de', 'combate', 'às', 'arboviroses', 'no', 'âmbito', 'do', 'município', 'de', 'bayeux']","['institui', 'programa', 'municipal', 'permanente', 'combate', 'arboviroses', 'âmbito', 'município', 'bayeux']","['instituir', 'programa', 'municipal', 'permanente', 'combate', 'arboviroses', 'município', 'Bayeux']"
Bayeux,Cabo Rubem,PSB,PLO,6,2026,institui o dia municipal de conscientização sobre a leucemia no âmbito do município de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/390,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'dia', 'municipal', 'de', 'conscientização', 'sobre', 'a', 'leucemia', 'no', 'âmbito', 'do', 'município', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['institui', 'dia', 'municipal', 'conscientização', 'sobre', 'leucemia', 'âmbito', 'município', 'bayeux', 'dá', 'outras', 'providências']","['instituir', 'dia', 'municipal', 'conscientização', 'sobre', 'leucemia', 'município', 'Bayeux']"
Bayeux,Cabo Rubem,PSB,REQ,6,2026,requer que seja realizado um estudo para implementação do fornecimento de um sopão entre o período vespertino e noturno no restaurante popular,https://sapl.bayeux.pb.leg.br/materia/375,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'que', 'seja', 'realizado', 'um', 'estudo', 'para', 'implementação', 'do', 'fornecimento', 'de', 'um', 'sopão', 'entre', 'o', 'período', 'vespertino', 'e', 'noturno', 'no', 'restaurante', 'popular']","['requer', 'realizado', 'estudo', 'implementação', 'fornecimento', 'sopão', 'período', 'vespertino', 'noturno', 'restaurante', 'popular']","['requer', 'realizar', 'estudo', 'implementação', 'fornecimento', 'sopão', 'período', 'vespertino', 'noturno', 'restaurante', 'popular']"
Bayeux,Cabo Rubem,PSB,PLO,5,2026,altera a lei municipal nº 1 520 2019 que dispõe sobre a criação do cargo de procurador jurídico da câmara municipal de bayeux para redefinir suas atribuições e excluir competências relativas ao controle externo e ao controle interno,https://sapl.bayeux.pb.leg.br/materia/380,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['altera', 'a', 'lei', 'municipal', 'nº', 'que', 'dispõe', 'sobre', 'a', 'criação', 'do', 'cargo', 'de', 'procurador', 'jurídico', 'da', 'câmara', 'municipal', 'de', 'bayeux', 'para', 'redefinir', 'suas', 'atribuições', 'e', 'excluir', 'competências', 'relativas', 'ao', 'controle', 'externo', 'e', 'ao', 'controle', 'interno']","['altera', 'lei', 'municipal', 'nº', 'dispõe', 'sobre', 'criação', 'cargo', 'procurador', 'jurídico', 'câmara', 'municipal', 'bayeux', 'redefinir', 'atribuições', 'excluir', 'competências', 'relativas', 'controle', 'externo', 'controle', 'interno']","['alterar', 'lei', 'municipal', 'dispor', 'sobre', 'criação', 'cargo', 'procurador', 'jurídico', 'Câmara', 'Municipal', 'bayeux', 'redefinir', 'atribuição', 'excluir', 'competência', 'relativo', 'controle', 'externo', 'controle', 'interno']"
Bayeux,Cabo Rubem,PSB,PDL,5,2026,concede o título de cidadão bayeuxense ao exmo sr governador do estado da paraíba joão azevedo lins filho,https://sapl.bayeux.pb.leg.br/materia/438,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['concede', 'o', 'título', 'de', 'cidadão', 'bayeuxense', 'ao', 'exmo', 'sr', 'governador', 'do', 'estado', 'da', 'paraíba', 'joão', 'azevedo', 'lins', 'filho']","['concede', 'título', 'cidadão', 'bayeuxense', 'exmo', 'sr', 'governador', 'estado', 'paraíba', 'joão', 'azevedo', 'lins', 'filho']","['Concedir', 'título', 'cidadão', 'bayeuxense', 'exmo', 'governador', 'paraíba', 'João', 'Azevedo', 'lins', 'filho']"
Bayeux,Cabo Rubem,PSB,REQ,5,2026,requer providências quanto a revitalização das faixas de pedestres localizadas na av liberdade,https://sapl.bayeux.pb.leg.br/materia/374,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'providências', 'quanto', 'a', 'revitalização', 'das', 'faixas', 'de', 'pedestres', 'localizadas', 'na', 'av', 'liberdade']","['requer', 'providências', 'quanto', 'revitalização', 'faixas', 'pedestres', 'localizadas', 'av', 'liberdade']","['requerer', 'quanto', 'revitalização', 'faixa', 'pedestr', 'localizar', 'liberdade']"
Bayeux,Cabo Rubem,PSB,PLO,4,2026,autoriza o poder executivo municipal a adquirir por compra bem imóvel destinado à instalação e funcionamento da secretaria municipal da mulher e da diversidade humana e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/371,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['autoriza', 'o', 'poder', 'executivo', 'municipal', 'a', 'adquirir', 'por', 'compra', 'bem', 'imóvel', 'destinado', 'à', 'instalação', 'e', 'funcionamento', 'da', 'secretaria', 'municipal', 'da', 'mulher', 'e', 'da', 'diversidade', 'humana', 'e', 'dá', 'outras', 'providências']","['autoriza', 'poder', 'executivo', 'municipal', 'adquirir', 'compra', 'bem', 'imóvel', 'destinado', 'instalação', 'funcionamento', 'secretaria', 'municipal', 'mulher', 'diversidade', 'humana', 'dá', 'outras', 'providências']","['autorizar', 'poder', 'executivo', 'municipal', 'adquirir', 'compra', 'bem', 'imóvel', 'destinar', 'instalação', 'funcionamento', 'Secretariao', 'Municipal', 'mulher', 'diversidade', 'humano']"
Bayeux,Cabo Rubem,PSB,PDL,4,2026,concede o título de cidadão bayeuxense ao exmo sr deputado federal aguinaldo velloso borges ribeiro,https://sapl.bayeux.pb.leg.br/materia/437,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['concede', 'o', 'título', 'de', 'cidadão', 'bayeuxense', 'ao', 'exmo', 'sr', 'deputado', 'federal', 'aguinaldo', 'velloso', 'borges', 'ribeiro']","['concede', 'título', 'cidadão', 'bayeuxense', 'exmo', 'sr', 'deputado', 'federal', 'aguinaldo', 'velloso', 'borges', 'ribeiro']","['Concedir', 'título', 'cidadão', 'bayeuxense', 'exmo', 'deputado', 'federal', 'aguinaldo', 'velloso', 'Borges', 'Ribeiro']"
Bayeux,Cabo Rubem,PSB,REQ,4,2026,requer o alargamento da via pública conhecida como ladeira de eu biu localizada no bairro da imaculada bem como a pavimentação asfáltica em toda a sua extensão,https://sapl.bayeux.pb.leg.br/materia/373,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'o', 'alargamento', 'da', 'via', 'pública', 'conhecida', 'como', 'ladeira', 'de', 'eu', 'biu', 'localizada', 'no', 'bairro', 'da', 'imaculada', 'bem', 'como', 'a', 'pavimentação', 'asfáltica', 'em', 'toda', 'a', 'sua', 'extensão']","['requer', 'alargamento', 'via', 'pública', 'conhecida', 'ladeira', 'biu', 'localizada', 'bairro', 'imaculada', 'bem', 'pavimentação', 'asfáltica', 'toda', 'extensão']","['requer', 'alargamento', 'ver', 'público', 'conhecer', 'ladeira', 'biu', 'localizar', 'bairro', 'imacular', 'bem', 'pavimentação', 'asfáltico', 'todo', 'extensão']"
Bayeux,Cabo Rubem,PSB,PLO,3,2026,institui o adicional de periculosidade aos agentes de trânsito da superintendência executiva de mobilidade urbana semob do município de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/367,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'adicional', 'de', 'periculosidade', 'aos', 'agentes', 'de', 'trânsito', 'da', 'superintendência', 'executiva', 'de', 'mobilidade', 'urbana', 'semob', 'do', 'município', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['institui', 'adicional', 'periculosidade', 'agentes', 'trânsito', 'superintendência', 'executiva', 'mobilidade', 'urbana', 'semob', 'município', 'bayeux', 'dá', 'outras', 'providências']","['instituir', 'adicional', 'periculosidade', 'agente', 'trânsito', 'superintendência', 'executivo', 'mobilidade', 'urbano', 'semob', 'município', 'Bayeux']"
Bayeux,Cabo Rubem,PSB,PDL,3,2026,concede o título de cidadã bayeuxense à excelentíssima senhora senadora daniella ribeiro e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/436,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['concede', 'o', 'título', 'de', 'cidadã', 'bayeuxense', 'à', 'excelentíssima', 'senhora', 'senadora', 'daniella', 'ribeiro', 'e', 'dá', 'outras', 'providências']","['concede', 'título', 'cidadã', 'bayeuxense', 'excelentíssima', 'senhora', 'senadora', 'daniella', 'ribeiro', 'dá', 'outras', 'providências']","['Concedir', 'título', 'cidadã', 'bayeuxense', 'excelento', 'senador', 'daniella', 'Ribeiro']"
Bayeux,Cabo Rubem,PSB,PLO,2,2026,dispõe sobre a mutação dominial de bem de uso especial para bem de uso especial diverso altera a afetação de imóvel público municipal e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/366,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'mutação', 'dominial', 'de', 'bem', 'de', 'uso', 'especial', 'para', 'bem', 'de', 'uso', 'especial', 'diverso', 'altera', 'a', 'afetação', 'de', 'imóvel', 'público', 'municipal', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'mutação', 'dominial', 'bem', 'uso', 'especial', 'bem', 'uso', 'especial', 'diverso', 'altera', 'afetação', 'imóvel', 'público', 'municipal', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'mutação', 'dominial', 'bem', 'uso', 'especial', 'bem', 'uso', 'especial', 'diverso', 'alterar', 'afetação', 'imóvel', 'público', 'municipal']"
Bayeux,Cabo Rubem,PSB,PLC,1,2026,dispõe sobre a instituição da campanha de recuperação fiscal incentivo fiscal destinada à regularização de débitos tributários e não tributários relativos a preços públicos multas juros de mora multas por infração e demais receitas públicas devidas ao município de bayeux pb e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/376,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'instituição', 'da', 'campanha', 'de', 'recuperação', 'fiscal', 'incentivo', 'fiscal', 'destinada', 'à', 'regularização', 'de', 'débitos', 'tributários', 'e', 'não', 'tributários', 'relativos', 'a', 'preços', 'públicos', 'multas', 'juros', 'de', 'mora', 'multas', 'por', 'infração', 'e', 'demais', 'receitas', 'públicas', 'devidas', 'ao', 'município', 'de', 'bayeux', 'pb', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'instituição', 'campanha', 'recuperação', 'fiscal', 'incentivo', 'fiscal', 'destinada', 'regularização', 'débitos', 'tributários', 'tributários', 'relativos', 'preços', 'públicos', 'multas', 'juros', 'mora', 'multas', 'infração', 'demais', 'receitas', 'públicas', 'devidas', 'município', 'bayeux', 'pb', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'instituição', 'campanha', 'recuperação', 'fiscal', 'incentivo', 'fiscal', 'destinar', 'regularização', 'débito', 'tributário', 'tributário', 'relativo', 'preço', 'público', 'multar', 'juro', 'morar', 'multa', 'infração', 'demais', 'receita', 'público', 'devir', 'município', 'Bayeux']"
Bayeux,Cabo Rubem,PSB,PLO,1,2026,cria a fundação municipal de cultura de bayeux funby estabelece sua estrutura organizacional competências receitas e patrimônio e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/363,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['cria', 'a', 'fundação', 'municipal', 'de', 'cultura', 'de', 'bayeux', 'funby', 'estabelece', 'sua', 'estrutura', 'organizacional', 'competências', 'receitas', 'e', 'patrimônio', 'e', 'dá', 'outras', 'providências']","['cria', 'fundação', 'municipal', 'cultura', 'bayeux', 'funby', 'estabelece', 'estrutura', 'organizacional', 'competências', 'receitas', 'patrimônio', 'dá', 'outras', 'providências']","['criar', 'fundação', 'municipal', 'cultura', 'bayeux', 'funby', 'estabelecer', 'estrutura', 'organizacional', 'competência', 'receitar', 'patrimônio']"
