municipio,vereador,partido,email,telefone,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,120.0,2025.0,"INSTITUI O PROGRAMA DE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA CONTRA PROFISSIONAIS DE SAÚDE NO ÂMBITO DO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/276
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,119.0,2025.0,"INSTITUI O DIA MUNICIPAL DE COMBATE AO ANEURISMA CEREBRAL – LEI LUÍBE NÓBREGA, A SER CELEBRADO ANUALMENTE EM 11 DE SETEMBRO, E DÁ OUTRAS PROVIDÊNCIAS",https://sapl.bayeux.pb.leg.br/materia/273
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,118.0,2025.0,"DISPÕE SOBRE A REVOGAÇÃO DE LEIS MUNICIPAIS, NO MUNICÍPIO DE BAYEUX, QUE SE ENCONTRAM OBSOLETAS OU COM SEUS PROPÓSITOS CUMPRIDOS",https://sapl.bayeux.pb.leg.br/materia/268
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,116.0,2025.0,"INSTITUI A SEMANA MUNICIPAL DE CONSCIENTIZAÇÃO SOBRE A DIABETES, NO ÂMBITO DO MUNICÍPIO DE BAYEUX, REVOGA A LEI MUNICIPAL Nº 1.540/2020 E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/255
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,114.0,2025.0,,https://sapl.bayeux.pb.leg.br/materia/246
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,110.0,2025.0,"INSTITUI O PROGRAMA MUNICIPAL DE APOIO E PROTEÇÃO AOS MOTOCICLISTAS DE APLICATIVO (""MOTOBOY PARCEIRO BAYEUX""), ESTABELECE O DIA MUNICIPAL DO MOTOBOY NO MUNICÍPIO DE BAYEUX, REVOGA AS LEIS MUNICIPAIS Nº 621/1995 E Nº 1658/2022, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/216
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,109.0,2025.0,"INSTITUI A POLÍTICA MUNICIPAL DE PROTEÇÃO DOS DIREITOS DA PESSOA COM TRANSTORNO DO DÉFICIT DE ATENÇÃO COM HIPERATIVIDADE (TDAH), DISLEXIA, TRANSTORNO AFETIVO BIPOLAR (TAB) E TRANSTORNO DE PERSONALIDADE BORDERLINE (TPB), RECONHECE-OS COMO DEFICIÊNCIA PARA TODOS OS EFEITOS LEGAIS NO ÂMBITO DO MUNICÍPIO DE BAYEUX, CRIA DIRETRIZES E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/215
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,100.0,2025.0,"INSTITUI A ISENÇÃO DA TAXA DE INSCRIÇÃO EM CORRIDAS DE RUA ORGANIZADAS, PROMOVIDAS, AUTORIZADAS OU APOIADAS PELO MUNICÍPIO DE BAYEUX AOS DOADORES REGULARES DE SANGUE.",https://sapl.bayeux.pb.leg.br/materia/164
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,97.0,2025.0,“Institui a criação de uma Casa de Apoio com atendimento especializado para mães de pessoas com Transtorno do Espectro Autista (TEA) no município de Bayeux e dá outras providências.”,https://sapl.bayeux.pb.leg.br/materia/159
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,94.0,2025.0,"INSTITUI O PROGRAMA ‘BRINCANDO COM A CIDADE’ PARA PROMOÇÃO DE JOGOS LÚDICOS TRADICIONAIS E CIRCUITOS PSICOMOTORES EM ESPAÇOS PÚBLICOS NO MUNICÍPIO DE BAYEUX/PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/143
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,93.0,2025.0,DISPÕE SOBRE A CRIAÇÃO DO PROGRAMA MUNICIPAL DE CALÇADAS ACESSÍVEIS E INCLUSIVAS NO ÂMBITO DO MUNICÍPIO DE BAYEUX E DÁ OUTRAS PROVIDÊNCIAS.,https://sapl.bayeux.pb.leg.br/materia/135
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,91.0,2025.0,"DISPÕE SOBRE A DENOMINAÇÃO DA RUA PROJETADA 270, LOCALIZADA NO JARDIM AEROPORTO, NO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/125
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,83.0,2025.0,"INSTITUI A POLÍTICA MUNICIPAL DE CRIAÇÃO  SOBRE A OBRIGATORIEDADE DA CONCESSÃO DE DESCONTO OU DE MEIA PORÇÃO PARA PESSOAS QUE REALIZARAM CIRURGIA BARIÁTRICA OU QUALQUER OUTRA GASTROPLASTIA, EM RESTAURANTES OU SIMILARES, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/67
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,82.0,2025.0,INSTITUI  A POLÍTICA MUNICIPAL DE  ATENDIMENTO INTEGRAL AO PACIENTE  ONCOLÓGICO E CRIA O PROGRAMA DE APOIO  MULTIDISCIPLINAR  E  LOGÍSTICA  (PAM  ONCOLOGIA) NO ÂMBITO DO MUNICÍPIO DE  BAYEUX.,https://sapl.bayeux.pb.leg.br/materia/58
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,79.0,2025.0,"DISPÕE SOBRE A ORGANIZAÇÃO DO SISTEMA DE TRANSPORTE COLETIVO PÚBLICO DE PASSAGEIROS NO MUNICÍPIO DE BAYEUX/PB, ESTABELECE SUAS DIRETRIZES E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/51
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,78.0,2025.0,ESTABELECE AS DIRETRIZES PARA ELABORAÇÃO DO ORÇAMENTO GERAL DO MUNICÍPIO RELATIVO AO EXERCÍCIO DE “2026” E ADOTA OUTRAS PROVIDÊNCIAS.,https://sapl.bayeux.pb.leg.br/materia/50
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,77.0,2025.0,"DISPÕE SOBRE O SERVIÇO DE PSICOLOGIA ESCOLAR NA REDE MUNICIPAL DE ENSINO FUNDAMENTAL, NO ÂMBITO DO MUNICÍPIO DE BAYEUX E, DA OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/48
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,76.0,2025.0,"ESTIMA A RECEITA E FIXA A DESPESA DA PREFEITURA MUNICIPAL DE BAYEUX, PARA O EXERCÍCIO ECONÔMICO-FINANCEIRO DE 2026, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/47
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,75.0,2025.0,"Institui, no âmbito do Município de Bayeux, a Lei Felca — Programa Municipal de Prevenção e Enfrentamento à Adultização e à Sexualização Precoce de Crianças e Adolescentes no ambiente digital e em eventos, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/36
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,74.0,2025.0,"INSTITUI O DIA MUNICIPAL DO PROTETOR ANIMAL NO ÂMBITO DO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/35
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,71.0,2025.0,"Dispõe sobre a criação de cargos de provimento efetivo no Quadro Permanente de Pessoal da Câmara Municipal de Bayeux, define atribuições, requisitos, vencimentos e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/23
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,70.0,2025.0,"INSTITUI O DIA MUNICIPAL DE CONSCIENTIZAÇÃO AO COMBATE DA ADULTIZAÇÃO NO ÂMBITO DO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS",https://sapl.bayeux.pb.leg.br/materia/18
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,69.0,2025.0,DISPÕE SOBRE A OBRIGATORIEDADE DE AFIXAÇÃO DE CARTAZ ALERTANDO SOBRE OS CRIMES DE ABUSO E EXPLORAÇÃO SEXUAL DE CRIANÇAS E ADOLESCENTES.,https://sapl.bayeux.pb.leg.br/materia/17
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,47.0,2025.0,"DISPÕE SOBRE O ACOMPANHAMENTO PSICOLÓGICO PARA AS MÃES DE NATIMORTO E AS MÃES COM ÓBITO FETAL, NO ÂMBITO DO MUNICÍPIO DE BAYEUX E, DA OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/92
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,40.0,2025.0,"INSTITUI A POLÍTICA MUNICIPAL DE CRIAÇÃO Е ESTRUTURAÇÃO DO DEPARTAMENTO DE SAÚDE E BEMESTAR ANIMAL E DISPÕE SOBRE AS AÇÕES OBJETIVANDО O CONTROLE POPULACIONAL DE CÃES E GATOS, О ESTÍMULO Á POSSE RESPONSÁVEL, O INCENTIVO Á ADOÇÃO DE ANIMAIS, A PROIBIÇÃO Á PRÁTICA DE MAUSTRATOS A CÃES, GATOS E EQUÍDEOS NO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÉNCIAS.",https://sapl.bayeux.pb.leg.br/materia/89
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,39.0,2025.0,"DISPÕE SOBRE A OBRIGATORIEDADE DЕ RESTAURANTES, LANCHONETES E DEMAIS ESTABELECIMENTOS COMERCIAIS SIMILARES DISPONIBILIZAREM AO MENOS UMA MESA SINALIZADA COM O SÍMBOLO DO AUTISMO, DESTINADA PRIORITARIAMENTE A PESSOAS COM TRANSTORNO DO ESPECTRO AUTISTA (TEA), NO ÂMBITO DO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/165
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,26.0,2025.0,"CONCEDE TÍTULO DE CIDADÃO BAYEUXENSE AO PRESIDENTE DA CAIXA ECONÔMICA FEDERAL, CARLOS ANTÔNIO VIEIRA FERNANDES.",https://sapl.bayeux.pb.leg.br/materia/310
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,25.0,2025.0,"CONCEDE O TÍTULO DE CIDADÃO BAYEUXENSE, IN MEMORIAM, AO CANTOR E COMPOSITOR LOURISVAL OLIVEIRA DOS SANTOS (LOURO SANTOS), E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/307
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,EIMP,25.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/358
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,24.0,2025.0,CONCEDE O TÍTULO DE CIDADÃO BAYEUXENSE AO DELEGADO JOÃO PAULO PEREIRA AMAZONAS,https://sapl.bayeux.pb.leg.br/materia/295
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,EIMP,24.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/357
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,21.0,2025.0,CONCEDE TÍTULO DE CIDADÃO BAYEUXENSE AO VICE GOVERNADOR DA PARAÍBA LUCAS RIBEIRO NOVAIS DE ARAÚJO,https://sapl.bayeux.pb.leg.br/materia/191
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PR,21.0,2025.0,"DISPÕE SOBRE A REGULAMENTAÇÃO DOS PROCESSOS LEGISLATIVO, ADMINISTRATIVO E PROTOCOLO ELETRÔNICOS, O SÍTIO ELETRÔNICO E EMAILS OFICIAIS, OS SISTEMAS DE COMUNICAÇÃO E INFORMAÇÃO E OS MECANISMOS PARA ASSEGURAR A TRANSPARÊNCIA ATIVA E PASSIVA NA CÂMARA MUNICIPAL DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/141
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,20.0,2025.0,"CONCEDE O TÍTULO DE CIDADÃO BAYEUXENSE AO SENHOR JOSÉ SIMPLÍCIO, CONSAGRADO NACIONALMENTE COMO ""DUQUINHA"".",https://sapl.bayeux.pb.leg.br/materia/195
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PR,20.0,2025.0,Institui o Programa “Câmara de Bayeux Itinerante” e dá outras providências.,https://sapl.bayeux.pb.leg.br/materia/140
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PDL,19.0,2025.0,"CONCEDE TÍTULO DE CIDADÃO BAYEUXENSE AO PRESIDENTE DO SINDICATO DOS COMERCIÁRIOS DA GRANDE JOÃO PESSOA, ROGÉRIO BRAZ DE OLIVEIRA.",https://sapl.bayeux.pb.leg.br/materia/96
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,PLO,18.0,2025.0,"Dispõe sobre a obrigatoriedade dos responsáveis por estabelecimentos de atendimento veterinário, que constatarem indícios de maus-tratos aos animais atendidos, de comunicar imediatamente à Polícia Civil. [Com parecer conjunto da CCJR e Comissão de Obras, Serviços Públicos e Outras atividades pela constitucionalidade da matéria e no mérito pela aprovação do referido Projeto de Lei.",https://sapl.bayeux.pb.leg.br/materia/163
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,VET,15.0,2025.0,"MENSAGEM DE VETO Nº 015/2025 VETO PARCIAL DO PROJETO DE LEI N° 111/2025 QUE ESTIMA A RECEITA E FIXA A DESPESA DA PREFEITURA MUNICIPAL DE BAYEUX, PARA O EXERCÍCIO ECONÔMICO-FINANCEIRO DE 2026, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/368
Bayeux,Cabo Rubem,PSB,caborubem@bayeux.pb.leg.br,,VET,7.0,2025.0,MENSAGEM DE VETO Nº º 007/2025 - VETO INTEGRAL AO PROJETO DE LEI N° 046/2025,https://sapl.bayeux.pb.leg.br/materia/138
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,180.0,2026.0,REQUER A AMPLIAÇÃO DA REDE DE APOIO E ASSISTÊNCIA ÀS MÃES EM ESTADO PUERPERAL NO MUNICÍPIO DE BAYEUX,https://sapl.bayeux.pb.leg.br/materia/631
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,174.0,2026.0,"REQUER A REALIZAÇÃO DE UMA FEIRA MUNICIPAL DE EMPREENDEDORISMO PROFISSIONAL EM ALUSÃO AO DIA DO PROFISSIONAL LIBERAL, CELEBRADO EM 27 DE MAIO, NO MUNICÍPIO DE BAYEUX",https://sapl.bayeux.pb.leg.br/materia/623
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,165.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À SECRETÁRIA MUNICIPAL DE SAÚDE SOLICITANDO A REALIZAÇÃO DE INSPEÇÃO TÉCNICA E MANUTENÇÃO PREDIAL, BEM COMO A REVISÃO DOS EQUIPAMENTOS UTILIZADOS NAS UNIDADES BÁSICAS DE SAÚDE DA FAMÍLIA (UBSF) NO BAIRRO MÁRIO ANDREAZZA.",https://sapl.bayeux.pb.leg.br/materia/610
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,164.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE AO SUPERINTENDENTE EXECUTIVO DE MOBILIDADE URBANA (SEMOB) SOLICITANDO A REALIZAÇÃO DE ESTUDOS TÉCNICOS PARA A IMPLANTAÇÃO DE LOMBADA ELETRÔNICA OU SEMÁFORO NA AVENIDA LIBERDADE, NAS IMEDIAÇÕES DO SUPERMERCADO CESTÃO E DA CÂMARA MUNICIPAL.",https://sapl.bayeux.pb.leg.br/materia/609
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,156.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À EXMA. SRA. PREFEITA CONSTITUCIONAL E AO SECRETÁRIO DE INFRAESTRUTURA, SOLICITANDO, EM CARÁTER DE URGÊNCIA, OS SERVIÇOS DE MANUTENÇÃO, LIMPEZA, CAPINAÇÃO DA RUA QUATRO DE AGOSTO, LOCALIZADA NO COMERCIAL NORTE.",https://sapl.bayeux.pb.leg.br/materia/592
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,155.0,2026.0,REITERA O PEDIDO DE PROVIDÊNCIAS AO DER-PB E À SECRETARIA MUNICIPAL DE INFRAESTRUTURA PARA A EXECUÇÃO EM CARÁTER DE URGÊNCIA DE OPERAÇÃO TAPA-BURACOS E MANUTENÇÃO ASFÁLTICA EM TODA A EXTENSÃO DA AVENIDA BRASIL (BINÁRIO).,https://sapl.bayeux.pb.leg.br/materia/591
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,154.0,2026.0,"SOLICITA AO PODER EXECUTIVO MUNICIPAL A REALIZAÇÃO DE SERVIÇOS DE MANUTENÇÃO, TERRAPLANAGEM E RECUPERAÇÃO DE VIAS NO BAIRRO JARDIM AEROPORTO, EM ATENDIMENTO A PLEITO REGISTRADO NA OUVIDORIA DESTA CASA LEGISLATIVA.",https://sapl.bayeux.pb.leg.br/materia/590
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,122.0,2026.0,REQUER A PROMOÇÃO DE UMA NOVA EDIÇÃO DO PROGRAMA CUIDA BAYEUX NO BAIRRO SÃO BENTO,https://sapl.bayeux.pb.leg.br/materia/533
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,121.0,2026.0,"REQUER VOTOS DE APLAUSOS À GUARDA CIVIL MUNICIPAL DE BAYEUX PELA ATUAÇÃO ÁGIL E EFICAZ EM OCORRÊNCIA DE PROTEÇÃO A VÍTIMA DE VIOLÊNCIA, AO TEMPO EM QUE MANIFESTA REPÚDIO A QUALQUER FORMA DE AGRESSÃO CONTRA A MULHER",https://sapl.bayeux.pb.leg.br/materia/532
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,96.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À EXMA. SRA. PREFEITA CONSTITUCIONAL E AO SECRETÁRIO MUNICIPAL DE INFRAESTRUTURA, SOLICITANDO A INCLUSÃO DAS RUAS DALVA FERRAZ E FLÁVIO RIBEIRO COUTINHO, AMBAS NO BAIRRO DO SESI, NO CRONOGRAMA DE PAVIMENTAÇÃO ASFÁLTICA DO MUNICÍPIO.",https://sapl.bayeux.pb.leg.br/materia/492
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,95.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À EXMA. SRA. PREFEITA CONSTITUCIONAL E AO SECRETÁRIO MUNICIPAL DE INFRAESTRUTURA, SOLICITANDO A RECUPERAÇÃO DA PAVIMENTAÇÃO EM PARALELEPÍPEDO NA RUA 13 DE MAIO, ESPECIFICAMENTE NO TRECHO DA POLICLÍNICA MUNICIPAL BENJAMIN MARANHÃO E ESQUINA COM A PRAÇA VEREADOR FRANCO, NO SESI.",https://sapl.bayeux.pb.leg.br/materia/491
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,92.0,2026.0,REQUER A CONCESSÃO DE VOTOS DE PESAR PELO FALECIMENTO DA SENHORA TELMA MARIA GOMES.,https://sapl.bayeux.pb.leg.br/materia/488
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,86.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE AO SECRETÁRIO MUNICIPAL DE INFRAESTRUTURA SOLICITANDO PROVIDÊNCIAS PARA A LIMPEZA, CAPINAÇÃO E MANUTENÇÃO DA PRAÇA E DA QUADRA POLIESPORTIVA LOCALIZADAS NA RUA DIÓGENES CHIANCA, NO BAIRRO DO SESI.",https://sapl.bayeux.pb.leg.br/materia/479
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,85.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE AO SECRETÁRIO MUNICIPAL DE INFRAESTRUTURA SOLICITANDO, EM CARÁTER DE URGÊNCIA, SERVIÇOS DE LIMPEZA E CAPINAÇÃO NA RUA DIÓGENES CHIANCA, LOCALIZADA NO BAIRRO DO SESI.",https://sapl.bayeux.pb.leg.br/materia/478
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,84.0,2026.0,"Nos termos do Regimento Interno desta Casa, requeiro ao Plenário que seja concedido Voto de Aplauso à senhora Maria José da Silva Araújo, em reconhecimento aos 44 (quarenta e quatro) anos de relevantes serviços prestados à Câmara Municipal de Bayeux.",https://sapl.bayeux.pb.leg.br/materia/477
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,72.0,2026.0,REQUER VOTOS DE APLAUSOS AOS DESEMBARGADORES MÁRCIO MURILO DA CUNHA RAMOS E JOÃO BENEDITO DA SILVA PELA POSSE NOS CARGOS DE PRESIDENTE E DE VICE-PRESIDENTE E CORREGEDOR REGIONAL ELEITORAL DO TRE-PB.,https://sapl.bayeux.pb.leg.br/materia/462
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,71.0,2026.0,REQUER A INSTALAÇÃO DE TOTENS INFORMATIVOS NAS PRINCIPAIS VIAS PÚBLICAS DO MUNICÍPIO DE BAYEUX COM ORIENTAÇÕES SOBRE COMO DENUNCIAR CASOS DE VIOLÊNCIA DOMÉSTICA E DE GÊNERO.,https://sapl.bayeux.pb.leg.br/materia/461
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,57.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE AO SUPERINTENDENTE DO DER-PB SOLICITANDO, EM CARÁTER DE URGÊNCIA, A EXECUÇÃO DE SERVIÇOS DE RECAPEAMENTO ASFÁLTICO EM TODA A EXTENSÃO DO BINÁRIO DA AVENIDA BRASIL.",https://sapl.bayeux.pb.leg.br/materia/444
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,56.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE AO SUPERINTENDENTE DO DER-PB SOLICITANDO A REALIZAÇÃO DE SERVIÇOS DE RECAPEAMENTO ASFÁLTICO EM TODA A EXTENSÃO DA PB-004 (AV. NOVA LIBERDADE), NO TRECHO QUE COMPREENDE DA ROTATÓRIA DE ENTRADA DE BAYEUX AO CEMITÉRIO BOA SENTENÇA, EM JOÃO PESSOA.",https://sapl.bayeux.pb.leg.br/materia/443
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,55.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À SECRETARIA DO PATRIMÔNIO DA UNIÃO (SPU) SOLICITANDO A CÉLERE AUTORIZAÇÃO PARA A CONCLUSÃO DAS OBRAS DE PAVIMENTAÇÃO EM PARALELEPÍPEDO DA VIA PARALELA À PB-004 (COMUNIDADE NOVA LIBERDADE), NO BAIRRO DO SÃO BENTO, EM BAYEUX/PB.",https://sapl.bayeux.pb.leg.br/materia/442
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,PLO,40.0,2026.0,INSTITUI A SEMANA MUNICIPAL DE VALORIZAÇÃO DO PROFISSIONAL LIBERAL NO MUNICÍPIO DE BAYEUX E DÁ OUTRAS PROVIDÊNCIAS,https://sapl.bayeux.pb.leg.br/materia/624
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,40.0,2026.0,"REQUER A REALIZAÇÃO DE OPERAÇÃO TAPA-BURACOS NA RUA FRANCISCO MARQUES DA FONSECA, SITUADA NO CENTRO DESTE MUNICÍPIO.",https://sapl.bayeux.pb.leg.br/materia/423
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,39.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À CHEFIA DO PODER EXECUTIVO E À SECRETARIA DE INFRAESTRUTURA, SOLICITANDO A PAVIMENTAÇÃO ASFÁLTICA E A MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA DA RUA MANOEL CALIXTO DE LIMA, SITUADA NO BAIRRO MÁRIO ANDREAZZA.",https://sapl.bayeux.pb.leg.br/materia/422
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,38.0,2026.0,"REQUER A REALIZAÇÃO DE SERVIÇOS DE CAPINAÇÃO E LIMPEZA URBANA NA RUA JOAQUIM NABUCO, SITUADA NO BAIRRO DA IMACULADA.",https://sapl.bayeux.pb.leg.br/materia/421
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,27.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À CAGEPA SOLICITANDO PROVIDÊNCIAS PARA A DESOBSTRUÇÃO DA REDE DE ESGOTAMENTO SANITÁRIO NA RUA JOÃO XXIII, LOCALIZADA NO BAIRRO DO SESI.",https://sapl.bayeux.pb.leg.br/materia/405
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,26.0,2026.0,REQUER O ENVIO DE EXPEDIENTE À SECRETÁRIA MUNICIPAL DE SAÚDE SOLICITANDO PROVIDÊNCIAS URGENTES PARA A REGULARIZAÇÃO E O SANEAMENTO DE PENDÊNCIAS ESTRUTURAIS E ADMINISTRATIVAS DA UNIDADE DE SAÚDE DA FAMÍLIA (USF) LOCALIZADA NO BAIRRO MÁRIO ANDREAZZA.,https://sapl.bayeux.pb.leg.br/materia/404
Bayeux,Jays de Nita,PSB,jaysdenita@bayeux.pb.leg.br,,REQ,25.0,2026.0,"REQUER O ENVIO DE EXPEDIENTE À EXMA. SRA. PREFEITA CONSTITUCIONAL E ÀS SECRETARIAS MUNICIPAIS DE SAÚDE E DA MULHER, SOLICITANDO A IMPLEMENTAÇÃO DE AÇÕES DE CONSCIENTIZAÇÃO, PREVENÇÃO E ORIENTAÇÃO SOBRE A ENDOMETRIOSE, EM ALUSÃO À CAMPANHA ""MARÇO AMARELO"", NO MUNICÍPIO DE BAYEUX.",https://sapl.bayeux.pb.leg.br/materia/403
